Lat,Lon
41.43887500000001,-8.28232
41.43888833333334,-8.282263333333333
41.438880000000005,-8.282211666666665
41.438880000000005,-8.282168333333335
41.438869999999994,-8.282125
41.43885,-8.282086666666666
41.438831666666665,-8.282051666666666
41.438805,-8.282010000000001
41.438779999999994,-8.281961666666666
41.43877166666666,-8.281884999999999
41.438781666666664,-8.281823333333334
41.43880000000001,-8.281766666666666
41.43881833333333,-8.281718333333334
41.438836666666674,-8.281663333333334
41.43884500000001,-8.281605
41.43885,-8.281541666666667
41.43885333333333,-8.281483333333334
41.43885,-8.28143
41.43884333333334,-8.28139
41.438815000000005,-8.281355
41.438795,-8.28132
41.438778333333325,-8.281285
41.438768333333336,-8.281243333333332
41.43872833333333,-8.281136666666667
41.438734999999994,-8.281058333333334
41.43873166666667,-8.280988333333333
41.43872666666666,-8.280933333333333
41.43874833333333,-8.280858333333333
41.438779999999994,-8.280788333333334
41.43880666666667,-8.280731666666666
41.43884333333334,-8.280656666666665
41.438871666666664,-8.280596666666666
41.43889833333333,-8.28055
41.43893,-8.280483333333333
41.43892833333333,-8.280413333333334
41.43889666666667,-8.28036
41.438856666666666,-8.280309999999998
41.438824999999994,-8.280251666666667
41.43878333333334,-8.280206666666666
41.438765,-8.280146666666667
41.438765,-8.280073333333332
41.438765,-8.279993333333334
41.43876166666667,-8.279916666666667
41.43875833333333,-8.279831666666666
41.43875333333334,-8.279753333333334
41.438743333333335,-8.279686666666667
41.438741666666665,-8.279618333333334
41.43873166666667,-8.27955
41.438723333333336,-8.2795
41.438705,-8.279433333333333
41.438678333333336,-8.279376666666668
41.438653333333335,-8.279331666666668
41.438611666666674,-8.27927
41.438599999999994,-8.279193333333334
41.43857833333333,-8.279116666666665
41.438565000000004,-8.279051666666668
41.43857333333334,-8.278965
41.43860333333334,-8.278889999999999
41.438629999999996,-8.278833333333333
41.438653333333335,-8.278776666666666
41.438674999999996,-8.278715
41.438691666666664,-8.278653333333333
41.43871166666666,-8.278595
41.438725000000005,-8.278531666666668
41.438743333333335,-8.278473333333332
41.438765,-8.278410000000001
41.43877666666667,-8.278345
41.438779999999994,-8.278276666666667
41.43879666666667,-8.278215
41.43882833333334,-8.278175000000001
41.438869999999994,-8.278143333333333
41.43891,-8.278091666666667
41.43893833333333,-8.278036666666667
41.438959999999994,-8.277971666666668
41.43897333333333,-8.277905
41.439,-8.277845000000001
41.43900833333334,-8.277771666666666
41.439011666666666,-8.277700000000001
41.43902666666666,-8.277638333333334
41.439040000000006,-8.277566666666667
41.43904666666667,-8.2775
41.439045,-8.277441666666666
41.439035,-8.277381666666667
41.439016666666674,-8.277325
41.438993333333336,-8.27728
41.438958333333325,-8.27724
41.43892000000001,-8.277205
41.438881666666674,-8.277168333333332
41.438835000000005,-8.277153333333333
41.438788333333335,-8.277143333333333
41.438743333333335,-8.27713
41.43870333333333,-8.277116666666666
41.43865000000001,-8.277113333333334
41.438598333333324,-8.277099999999999
41.438554999999994,-8.277086666666666
41.43851333333334,-8.277073333333334
41.43846833333334,-8.277065
41.43842333333334,-8.277056666666665
41.438373333333324,-8.277061666666667
41.438318333333335,-8.277063333333333
41.43826666666667,-8.277053333333333
41.43821500000001,-8.277041666666666
41.43816166666667,-8.27704
41.43810666666666,-8.277051666666667
41.43805333333333,-8.277056666666665
41.437999999999995,-8.277056666666665
41.43794666666666,-8.277050000000001
41.43789166666667,-8.277048333333333
41.43783166666667,-8.277043333333333
41.437785,-8.277051666666667
41.437731666666664,-8.277083333333334
41.437686666666664,-8.27713
41.437641666666664,-8.277176666666666
41.43759333333334,-8.277216666666668
41.437551666666664,-8.277258333333332
41.437506666666664,-8.277298333333333
41.43745333333333,-8.277323333333333
41.437403333333336,-8.277355
41.43735333333334,-8.277376666666667
41.43729833333334,-8.277366666666667
41.43724333333333,-8.277395
41.43719166666666,-8.277426666666665
41.43715666666667,-8.277476666666667
41.43712333333333,-8.277546666666666
41.43709666666667,-8.27762
41.43706166666666,-8.277683333333332
41.43702666666666,-8.277753333333333
41.43699166666667,-8.27782
41.43695833333333,-8.277888333333333
41.436925,-8.277953333333333
41.436888333333336,-8.278023333333334
41.43685666666667,-8.278073333333333
41.43683833333333,-8.278143333333333
41.436816666666665,-8.278205000000002
41.43678499999999,-8.278253333333334
41.43676000000001,-8.278301666666666
41.43673999999999,-8.278368333333333
41.436716666666676,-8.278431666666668
41.436683333333335,-8.278483333333332
41.43664666666667,-8.278536666666668
41.43661,-8.278593333333333
41.43657499999999,-8.278645000000001
41.43653833333333,-8.278706666666666
41.436491666666676,-8.27875
41.436446666666676,-8.278780000000001
41.436401666666676,-8.278788333333333
41.43632666666667,-8.278785
41.436266666666675,-8.278791666666667
41.436205,-8.278789999999999
41.43615166666667,-8.278791666666667
41.4361,-8.278808333333334
41.43604833333334,-8.278823333333333
41.435993333333336,-8.278848333333334
41.435935,-8.278866666666666
41.43588833333333,-8.278928333333333
41.435865,-8.279008333333334
41.435851666666665,-8.279085
41.43583333333333,-8.27916
41.43582500000001,-8.27921
41.43577333333333,-8.27924
41.43573666666666,-8.279303333333333
41.43568666666667,-8.279353333333335
41.435633333333335,-8.279383333333334
41.43558666666666,-8.279371666666666
41.435588333333335,-8.279316666666666
41.435588333333335,-8.279263333333335
41.43557333333333,-8.279206666666665
41.435536666666664,-8.27916
41.435488333333325,-8.279143333333334
41.435456666666674,-8.279138333333332
41.435435000000005,-8.279069999999999
41.435455000000005,-8.279016666666667
41.43547,-8.278965
41.43547333333333,-8.278916666666667
41.435444999999994,-8.278848333333334
41.435411666666674,-8.278846666666668
41.43537,-8.278823333333333
41.43532833333334,-8.278715
41.43527166666666,-8.278628333333334
41.435235,-8.278586666666666
41.43521666666667,-8.278545000000001
41.43519666666666,-8.27851
41.43515000000001,-8.278406666666665
41.435129999999994,-8.27836
41.43508166666667,-8.278326666666667
41.435048333333334,-8.278293333333332
41.435026666666666,-8.278258333333333
41.43501166666667,-8.278206666666668
41.43501166666667,-8.278136666666667
41.43502166666667,-8.278071666666667
41.435035,-8.278016666666668
41.435039999999994,-8.277958333333334
41.43505333333333,-8.277890000000001
41.43506666666667,-8.277811666666667
41.435069999999996,-8.27774
41.43506833333333,-8.27766
41.43506833333333,-8.2776
41.435048333333334,-8.277528333333333
41.435030000000005,-8.27746
41.43500833333333,-8.277388333333333
41.43498666666666,-8.277313333333332
41.43496166666667,-8.277228333333333
41.434938333333335,-8.277156666666666
41.43492833333333,-8.277088333333333
41.434903333333324,-8.277018333333332
41.43492500000001,-8.276956666666667
41.43492166666667,-8.276881666666666
41.43493,-8.276810000000001
41.43493,-8.276736666666666
41.43492500000001,-8.276683333333333
41.43492333333334,-8.276618333333333
41.43491833333333,-8.276555
41.434903333333324,-8.276488333333333
41.43490166666667,-8.276421666666666
41.434885,-8.276365
41.43486666666666,-8.276313333333333
41.434844999999996,-8.276258333333335
41.43482666666667,-8.276209999999999
41.43479833333334,-8.276163333333333
41.43477666666666,-8.276131666666666
41.43474166666667,-8.27609
41.434709999999995,-8.276051666666666
41.43467166666666,-8.276015
41.43466166666667,-8.275958333333334
41.434645,-8.275925
41.43461166666666,-8.275888333333334
41.434578333333334,-8.275838333333333
41.43456833333333,-8.275776666666667
41.43455000000001,-8.2757
41.434525,-8.27565
41.43451,-8.275605
41.434488333333334,-8.275556666666667
41.434465,-8.275506666666667
41.43445,-8.275458333333335
41.434430000000006,-8.275403333333333
41.43441833333333,-8.275356666666665
41.43441166666666,-8.275306666666667
41.43441666666666,-8.27526
41.43441166666666,-8.275206666666666
41.434405,-8.275155000000002
41.43439166666667,-8.275110000000002
41.43438333333334,-8.275058333333334
41.43436833333333,-8.274976666666667
41.43436833333333,-8.274928333333333
41.43437333333333,-8.274861666666668
41.43437000000001,-8.274795000000001
41.43437833333334,-8.274731666666666
41.43438166666667,-8.27466
41.43437333333333,-8.274583333333334
41.43437833333334,-8.274506666666667
41.434396666666665,-8.274438333333334
41.43440166666666,-8.274365
41.43439166666667,-8.274298333333332
41.43438333333334,-8.274239999999999
41.43436499999999,-8.274198333333334
41.434351666666664,-8.274161666666666
41.43433333333334,-8.274113333333334
41.43433,-8.27407
41.43436666666666,-8.274040000000001
41.43440833333334,-8.274053333333335
41.434445000000004,-8.274036666666666
41.434430000000006,-8.273995000000001
41.43440833333334,-8.273938333333332
41.43436166666667,-8.273925
41.43432833333333,-8.273886666666668
41.43431333333333,-8.273833333333332
41.43430333333334,-8.273771666666667
41.43428833333334,-8.273715000000001
41.43425666666667,-8.273668333333335
41.43423166666666,-8.273638333333334
41.43421166666667,-8.273593333333334
41.43420166666667,-8.273556666666668
41.43416833333334,-8.273523333333333
41.434126666666664,-8.273486666666667
41.43408666666666,-8.273448333333333
41.43404333333333,-8.273411666666668
41.43400499999999,-8.273365
41.433976666666666,-8.273331666666667
41.433944999999994,-8.273306666666667
41.43390666666666,-8.273278333333334
41.433865,-8.273258333333333
41.433823333333336,-8.273233333333334
41.43378166666666,-8.273208333333335
41.433751666666666,-8.273183333333332
41.43372666666667,-8.273138333333332
41.43372166666666,-8.27309
41.43369500000001,-8.272965
41.43368166666667,-8.272911666666666
41.43366833333333,-8.272868333333333
41.43364833333333,-8.272825000000001
41.433614999999996,-8.272726666666667
41.43359999999999,-8.272675
41.43357833333333,-8.272636666666667
41.433553333333336,-8.272588333333335
41.43351833333333,-8.272535
41.433506666666666,-8.272488333333333
41.433479999999996,-8.272446666666667
41.433463333333336,-8.272403333333333
41.433434999999996,-8.272359999999999
41.433416666666666,-8.272313333333333
41.433391666666665,-8.272224999999999
41.43337499999999,-8.272088333333333
41.43336666666667,-8.272036666666667
41.43336166666666,-8.271993333333334
41.433336666666676,-8.271935000000001
41.43332,-8.271876666666666
41.43331166666667,-8.27184
41.43331,-8.271791666666667
41.43332166666667,-8.271685
41.43333166666666,-8.271615
41.433344999999996,-8.271555000000001
41.433351666666674,-8.271508333333333
41.433355,-8.271436666666666
41.433393333333335,-8.271411666666667
41.43337499999999,-8.271276666666667
41.433355,-8.27125
41.43326333333333,-8.271118333333334
41.43324500000001,-8.271085
41.433193333333335,-8.271036666666667
41.43314,-8.27098
41.433111666666676,-8.270961666666667
41.43308166666667,-8.270813333333333
41.433076666666665,-8.270774999999999
41.433078333333334,-8.270729999999999
41.43308833333334,-8.270603333333334
41.433115,-8.270445
41.43313333333334,-8.270401666666666
41.433146666666666,-8.270370000000002
41.433166666666665,-8.270283333333333
41.43319833333333,-8.270258333333334
41.43322833333333,-8.27023
41.43330833333333,-8.270199999999999
41.43332999999999,-8.270158333333335
41.433326666666666,-8.270116666666667
41.433381666666676,-8.270025
41.43343166666667,-8.270010000000001
41.433463333333336,-8.270003333333333
41.43354833333333,-8.269981666666666
41.433571666666666,-8.269946666666668
41.43359,-8.269903333333334
41.433539999999994,-8.269826666666667
41.43351833333333,-8.269803333333334
41.433481666666665,-8.269785
41.43344666666667,-8.269773333333335
41.433438333333335,-8.269713333333334
41.433396666666674,-8.269638333333335
41.43335666666667,-8.269658333333332
41.43331833333333,-8.269645
41.43327666666667,-8.269623333333334
41.433234999999996,-8.2696
41.433201666666676,-8.269589999999999
41.433148333333335,-8.269551666666667
41.433119999999995,-8.269526666666668
41.43308666666667,-8.269501666666667
41.43304666666666,-8.26951
41.43299999999999,-8.269544999999999
41.432966666666665,-8.269583333333333
41.432935,-8.269611666666666
41.432896666666664,-8.269638333333335
41.432855,-8.269643333333333
41.432825,-8.269615
41.432784999999996,-8.269596666666667
41.43273666666667,-8.269628333333333
41.43270833333333,-8.269723333333333
41.432705000000006,-8.269768333333333
41.432673333333334,-8.269816666666665
41.432635,-8.269863333333332
41.43258333333333,-8.269915
41.43253166666667,-8.26992
41.43250166666667,-8.26992
41.43246666666667,-8.269931666666668
41.432446666666664,-8.269961666666667
41.43241833333333,-8.270005
41.43239833333334,-8.270046666666667
41.432375,-8.270103333333333
41.43234166666666,-8.270154999999999
41.43231000000001,-8.270221666666666
41.432285,-8.270254999999999
41.432255000000005,-8.270275
41.43226166666667,-8.270228333333334
41.43228333333333,-8.270178333333332
41.43229666666666,-8.270123333333334
41.43228666666667,-8.270036666666666
41.432280000000006,-8.269966666666667
41.432295,-8.269911666666667
41.432289999999995,-8.269848333333334
41.432278333333336,-8.269781666666667
41.432275,-8.269703333333332
41.43226500000001,-8.269638333333335
41.432256666666675,-8.269566666666666
41.432233333333336,-8.269538333333333
41.432188333333336,-8.269511666666666
41.43216,-8.269501666666667
41.43213333333333,-8.269538333333333
41.43213333333333,-8.269595
41.432120000000005,-8.269651666666666
41.432100000000005,-8.269701666666666
41.43209166666667,-8.269751666666668
41.43208833333333,-8.269816666666665
41.432105,-8.269863333333332
41.432108333333325,-8.269925
41.432096666666666,-8.269835
41.43208666666666,-8.269749999999998
41.43208666666666,-8.269673333333333
41.43208500000001,-8.269601666666667
41.432045,-8.269556666666666
41.432005,-8.269503333333335
41.43197833333333,-8.269476666666666
41.431931666666664,-8.269461666666666
41.43190666666666,-8.269485
41.431916666666666,-8.269556666666666
41.43192666666667,-8.269616666666668
41.431928333333325,-8.269676666666667
41.43194333333333,-8.269733333333333
41.431961666666666,-8.269806666666666
41.44443166666667,-8.283783333333334
41.44426833333333,-8.283356666666666
41.44428500000001,-8.283323333333334
41.444315,-8.283281666666666
41.44437,-8.28321
41.444395,-8.283151666666667
41.44442166666666,-8.283121666666666
41.444448333333334,-8.283088333333334
41.444538333333334,-8.283093333333333
41.444591666666675,-8.283073333333334
41.444636666666675,-8.283056666666665
41.444759999999995,-8.283143333333333
41.444808333333334,-8.283131666666666
41.444855000000004,-8.283095
41.444894999999995,-8.283066666666667
41.44493166666666,-8.283025
41.444963333333334,-8.282991666666668
41.444986666666665,-8.282955
41.44501333333333,-8.282919999999999
41.445041666666675,-8.282885
41.44506666666666,-8.282838333333332
41.445096666666664,-8.282791666666666
41.44512833333333,-8.282758333333334
41.44514833333333,-8.282728333333333
41.445164999999996,-8.282668333333334
41.445166666666665,-8.282605
41.44517166666666,-8.282551666666667
41.445170000000005,-8.2825
41.44518333333334,-8.282433333333334
41.44518333333334,-8.282373333333334
41.44520666666667,-8.282331666666666
41.44524166666667,-8.282286666666666
41.445276666666665,-8.282234999999998
41.44529166666666,-8.282171666666667
41.44529666666667,-8.282106666666666
41.44531666666667,-8.282048333333334
41.44534333333333,-8.281993333333332
41.44535166666666,-8.281936666666667
41.445348333333335,-8.281888333333335
41.44534333333333,-8.281831666666667
41.445356666666676,-8.281771666666666
41.44534999999999,-8.281701666666667
41.44536,-8.281640000000001
41.44537833333334,-8.281569999999999
41.445401666666676,-8.281506666666667
41.445416666666674,-8.281438333333334
41.445436666666666,-8.281363333333333
41.445461666666674,-8.281296666666666
41.44548666666666,-8.281233333333335
41.44556333333333,-8.281139999999999
41.44557666666666,-8.281066666666668
41.445595000000004,-8.280991666666667
41.44561999999999,-8.280925
41.445655,-8.280878333333334
41.445673333333325,-8.280823333333332
41.44569,-8.280773333333334
41.445705,-8.280716666666667
41.445715,-8.280660000000001
41.445718333333325,-8.280596666666666
41.44574166666666,-8.28054
41.445751666666666,-8.280483333333333
41.44576666666667,-8.280421666666665
41.44578666666666,-8.280363333333334
41.44578833333333,-8.280283333333333
41.44578666666666,-8.280215
41.44580333333333,-8.280155
41.445825,-8.280085000000001
41.44584166666667,-8.280018333333334
41.44585,-8.279946666666666
41.44586833333333,-8.279873333333335
41.44587666666666,-8.279803333333332
41.445898333333325,-8.279733333333333
41.445915,-8.279668333333332
41.44595833333333,-8.279616666666668
41.446009999999994,-8.27959
41.44606999999999,-8.279563333333334
41.446131666666666,-8.279538333333333
41.44618833333334,-8.279518333333334
41.44624,-8.279515
41.44628666666667,-8.279509999999998
41.446335,-8.279505
41.44638666666666,-8.279491666666667
41.44644,-8.279476666666666
41.44649166666667,-8.279466666666668
41.446535,-8.279453333333333
41.44658833333333,-8.279423333333334
41.446573333333326,-8.279368333333334
41.44657666666667,-8.27931
41.44656333333334,-8.279268333333333
41.44652166666666,-8.279259999999999
41.44649666666666,-8.27923
41.44647833333333,-8.279163333333335
41.44648,-8.279093333333332
41.44647333333334,-8.279015
41.44647333333334,-8.278943333333332
41.446493333333336,-8.278876666666667
41.446525,-8.27882
41.44655666666666,-8.27876
41.44659166666667,-8.278708333333332
41.446630000000006,-8.278654999999999
41.44666166666666,-8.278621666666668
41.44670166666666,-8.278621666666668
41.44674666666666,-8.278621666666668
41.4468,-8.278623333333334
41.44684833333334,-8.278626666666666
41.44689,-8.278601666666667
41.44693333333333,-8.27857
41.44696166666666,-8.278508333333333
41.44694166666667,-8.278463333333333
41.446868333333335,-8.278435
41.44682666666666,-8.278416666666667
41.44678333333333,-8.278388333333334
41.44681666666667,-8.278343333333334
41.44686,-8.278331666666666
41.446913333333335,-8.278321666666667
41.446960000000004,-8.278310000000001
41.446999999999996,-8.278293333333332
41.44704333333334,-8.278268333333333
41.447093333333335,-8.278268333333333
41.44715166666666,-8.278266666666667
41.44720833333334,-8.278233333333333
41.447265,-8.278198333333334
41.44731,-8.27815
41.44733666666666,-8.278096666666666
41.44737333333334,-8.278063333333334
41.44740166666667,-8.278035
41.447435,-8.277995
41.44747166666666,-8.277943333333333
41.447520000000004,-8.277906666666667
41.44757500000001,-8.27787
41.44762166666666,-8.27783
41.447655000000005,-8.277778333333334
41.44768666666667,-8.277716666666667
41.447733333333325,-8.277661666666667
41.447765,-8.277591666666666
41.447791666666674,-8.27753
41.447813333333336,-8.277463333333333
41.44784833333333,-8.277406666666668
41.44786166666666,-8.277353333333334
41.447875,-8.277295
41.447881666666675,-8.277241666666667
41.44789000000001,-8.277186666666667
41.44791,-8.277111666666666
41.44792166666666,-8.277046666666667
41.44793833333333,-8.276983333333334
41.44795666666667,-8.276901666666667
41.447963333333334,-8.276833333333334
41.44799833333333,-8.276753333333334
41.44801333333333,-8.276688333333334
41.44803,-8.276628333333333
41.448065,-8.276573333333333
41.448100000000004,-8.276515
41.44812833333334,-8.276453333333334
41.44815333333333,-8.276405
41.44816333333333,-8.276341666666667
41.44817166666667,-8.276280000000002
41.44817333333334,-8.276209999999999
41.44817,-8.276126666666666
41.448151666666675,-8.276063333333333
41.448151666666675,-8.275998333333332
41.44816000000001,-8.275938333333333
41.44814666666666,-8.275868333333333
41.448150000000005,-8.275798333333334
41.44814833333333,-8.275730000000001
41.448138333333326,-8.275656666666666
41.44812166666667,-8.275578333333334
41.44809166666667,-8.275521666666666
41.448051666666665,-8.275466666666667
41.44802,-8.27543
41.44797333333333,-8.275383333333334
41.447958333333325,-8.275336666666668
41.44796666666666,-8.275278333333334
41.44793166666667,-8.27522
41.44788333333333,-8.275186666666666
41.44784833333333,-8.275143333333334
41.447836666666674,-8.275071666666665
41.44784666666666,-8.275003333333332
41.447875,-8.274935
41.44790166666667,-8.27488
41.44793666666666,-8.274833333333333
41.44798833333333,-8.274793333333333
41.44801833333333,-8.274755
41.44805833333333,-8.274721666666666
41.44808666666666,-8.274681666666668
41.448116666666664,-8.274648333333333
41.44816666666667,-8.2746
41.448225,-8.274564999999999
41.448274999999995,-8.274533333333332
41.44831666666667,-8.274496666666666
41.448363333333326,-8.274455
41.448411666666665,-8.274403333333334
41.448454999999996,-8.274373333333333
41.448498333333326,-8.274345
41.448546666666665,-8.27432
41.448605,-8.274305
41.44867333333333,-8.274306666666666
41.44870833333333,-8.274303333333334
41.44875666666667,-8.274280000000001
41.448791666666665,-8.274226666666667
41.448834999999995,-8.274181666666667
41.44889166666667,-8.274149999999999
41.44893833333334,-8.274116666666666
41.44898499999999,-8.274083333333333
41.44902333333333,-8.274036666666666
41.449066666666674,-8.274001666666667
41.44909833333333,-8.273963333333334
41.44911333333333,-8.273911666666667
41.449085,-8.273855
41.44907333333334,-8.273813333333333
41.449065000000004,-8.273771666666667
41.44905666666667,-8.273723333333333
41.449041666666666,-8.273668333333335
41.448995,-8.27363
41.44894833333333,-8.27361
41.44890166666667,-8.273585
41.448859999999996,-8.27355
41.44887666666667,-8.273478333333333
41.448906666666666,-8.27342
41.448930000000004,-8.27334
41.448945,-8.273259999999999
41.44895833333333,-8.273201666666667
41.44900833333333,-8.273196666666667
41.44905833333334,-8.273203333333333
41.44910333333334,-8.273225
